,cantidad,nombre,categoria,precio,dia,dia_semana,semana
2568,2,Milanesa,Carniceria,13000,10,7,45
2569,5,Manzanas,Frutas y Verduras,5200,10,7,45
2570,3,Tortas,Panaderia,12200,10,7,45
2571,1,Hamburgesas congeladas,Congelados,7600,10,7,45
2572,3,Asado,Carniceria,22800,10,7,45
2573,3,Arroz,Conservas,3400,10,7,45
2574,2,Galletitas de chocolate,Galletitas y Snacks,5000,10,7,45
2575,2,Papas fritas,Congelados,6600,10,7,45
2576,3,Medialunas,Panaderia,2800,10,7,45
2577,6,Asado,Carniceria,22800,11,1,46
2578,3,Galletitas de chocolate,Galletitas y Snacks,5000,11,1,46
2579,4,Cerveza,Bebidas,9200,11,1,46
2580,3,Manzanas,Frutas y Verduras,5200,11,1,46
2581,5,Milanesa,Carniceria,13000,11,1,46
2582,5,Lechugas,Frutas y Verduras,3400,12,2,46
2583,2,Atun enlatado,Conservas,5000,12,2,46
2584,5,Pan frances,Panaderia,6500,12,2,46
2585,1,Costilla de cerdo,Carniceria,11400,12,2,46
2586,5,Hamburgesas congeladas,Congelados,7600,12,2,46
2587,4,Atun enlatado,Conservas,5000,12,2,46
2588,1,Bananas,Frutas y Verduras,5800,12,2,46
2589,1,Lechugas,Frutas y Verduras,3400,12,2,46
2590,6,Manzanas,Frutas y Verduras,5200,12,2,46
2591,6,Leche,Lacteos,9800,12,2,46
2592,3,Medialunas,Panaderia,2800,12,2,46
2593,6,Queso cremoso,Lacteos,13800,12,2,46
2594,5,Empanadas,Congelados,10800,13,3,46
2595,6,Hamburgesas congeladas,Congelados,7600,13,3,46
2596,4,Manies,Galletitas y Snacks,4400,13,3,46
2597,6,Zanahorias,Frutas y Verduras,2600,13,3,46
2598,2,Yogur,Lacteos,4200,13,3,46
2599,4,Cebolla,Frutas y Verduras,3400,13,3,46
2600,4,Queso rallado,Lacteos,15400,13,3,46
2601,4,Pollo,Carniceria,14800,13,3,46
2602,3,Bananas,Frutas y Verduras,5800,13,3,46
2603,1,Queso rallado,Lacteos,15400,13,3,46
2604,1,Agua mineral,Bebidas,5000,13,3,46
2605,2,Tomates,Frutas y Verduras,5200,13,3,46
2606,2,Papas chips,Galletitas y Snacks,6800,13,3,46
2607,1,Hamburgesas congeladas,Congelados,7600,13,3,46
2608,5,Pizza congelada,Congelados,12400,13,3,46
2609,2,Empanadas,Congelados,10800,14,4,46
2610,2,Chorizo,Carniceria,9000,14,4,46
2611,4,Yogur,Lacteos,4200,14,4,46
2612,4,Agua mineral,Bebidas,5000,14,4,46
2613,3,Atun enlatado,Conservas,5000,14,4,46
2614,4,Galletitas de chocolate,Galletitas y Snacks,5000,14,4,46
2615,3,Chorizo,Carniceria,9000,14,4,46
2616,6,Manteca,Lacteos,4500,15,5,46
2617,4,Pizza congelada,Congelados,12400,15,5,46
2618,4,Papas chips,Galletitas y Snacks,6800,15,5,46
2619,4,Galletitas de agua,Galletitas y Snacks,4200,15,5,46
2620,2,Asado,Carniceria,22800,15,5,46
2621,1,Jugos de frutas,Bebidas,7600,15,5,46
2622,6,Milanesa,Carniceria,13000,15,5,46
2623,1,Zanahorias,Frutas y Verduras,2600,16,6,46
2624,2,Garbanzos,Conservas,2900,16,6,46
2625,1,Manzanas,Frutas y Verduras,5200,16,6,46
2626,4,Garbanzos,Conservas,2900,16,6,46
2627,1,Manzanas,Frutas y Verduras,5200,16,6,46
2628,3,Jugos de frutas,Bebidas,7600,16,6,46
2629,6,Pizza congelada,Congelados,12400,17,7,46
2630,6,Papas chips,Galletitas y Snacks,6800,17,7,46
2631,1,Pan integral,Panaderia,10000,17,7,46
2632,1,Galletitas de agua,Galletitas y Snacks,4200,17,7,46
2633,6,Queso rallado,Lacteos,15400,17,7,46
2634,1,Garbanzos,Conservas,2900,17,7,46
2635,5,Agua mineral,Bebidas,5000,18,1,47
2636,2,Medialunas,Panaderia,2800,18,1,47
2637,2,Pollo,Carniceria,14800,18,1,47
2638,2,Pizza congelada,Congelados,12400,18,1,47
2639,4,Cerveza,Bebidas,9200,18,1,47
2640,4,Pan frances,Panaderia,6500,18,1,47
2641,4,Asado,Carniceria,22800,18,1,47
2642,3,Tomates,Frutas y Verduras,5200,18,1,47
2643,5,Facturas,Panaderia,9900,18,1,47
2644,6,Papas fritas,Congelados,6600,18,1,47
2645,1,Salchicha,Carniceria,9000,18,1,47
2646,1,Queso cremoso,Lacteos,13800,18,1,47
2647,6,Atun enlatado,Conservas,5000,19,2,47
2648,6,Tortas,Panaderia,12200,19,2,47
2649,4,Facturas,Panaderia,9900,19,2,47
2650,3,Papas chips,Galletitas y Snacks,6800,19,2,47
2651,1,Manteca,Lacteos,4500,19,2,47
2652,2,Costilla de cerdo,Carniceria,11400,19,2,47
2653,1,Queso cremoso,Lacteos,13800,20,3,47
2654,1,Manzanas,Frutas y Verduras,5200,20,3,47
2655,2,Lechugas,Frutas y Verduras,3400,20,3,47
2656,3,Arroz,Conservas,3400,20,3,47
2657,3,Pollo,Carniceria,14800,20,3,47
2658,5,Hamburgesas congeladas,Congelados,7600,20,3,47
2659,2,Cerveza,Bebidas,9200,20,3,47
2660,1,Hamburgesas congeladas,Congelados,7600,20,3,47
2661,5,Manies,Galletitas y Snacks,4400,21,4,47
2662,4,Pan frances,Panaderia,6500,21,4,47
2663,2,Leche,Lacteos,9800,21,4,47
2664,4,Empanadas,Congelados,10800,21,4,47
2665,3,Hamburgesas congeladas,Congelados,7600,21,4,47
2666,6,Salchicha,Carniceria,9000,21,4,47
2667,1,Papas chips,Galletitas y Snacks,6800,21,4,47
2668,4,Leche,Lacteos,9800,21,4,47
2669,1,Asado,Carniceria,22800,21,4,47
2670,5,Salchicha,Carniceria,9000,21,4,47
2671,6,Empanadas,Congelados,10800,21,4,47
2672,4,Facturas,Panaderia,9900,21,4,47
2673,5,Cerveza,Bebidas,9200,22,5,47
2674,4,Leche,Lacteos,9800,22,5,47
2675,5,Pan frances,Panaderia,6500,22,5,47
2676,5,Manteca,Lacteos,4500,22,5,47
2677,2,Papas fritas,Congelados,6600,22,5,47
2678,3,Leche,Lacteos,9800,23,6,47
2679,3,Galletitas de agua,Galletitas y Snacks,4200,23,6,47
2680,4,Manteca,Lacteos,4500,23,6,47
2681,1,Galletitas de chocolate,Galletitas y Snacks,5000,23,6,47
2682,3,Manteca,Lacteos,4500,23,6,47
2683,2,Garbanzos,Conservas,2900,23,6,47
2684,3,Agua mineral,Bebidas,5000,23,6,47
2685,1,Chorizo,Carniceria,9000,23,6,47
2686,5,Milanesa,Carniceria,13000,24,7,47
2687,5,Milanesa,Carniceria,13000,24,7,47
2688,1,Pan integral,Panaderia,10000,24,7,47
2689,4,Atun enlatado,Conservas,5000,24,7,47
2690,1,Galletitas de chocolate,Galletitas y Snacks,5000,24,7,47
2691,5,Papas fritas,Congelados,6600,24,7,47
2692,2,Tomates,Frutas y Verduras,5200,24,7,47
2693,6,Lentejas,Conservas,2600,24,7,47
2694,4,Atun enlatado,Conservas,5000,25,1,48
2695,1,Vino tinto,Bebidas,10800,25,1,48
2696,5,Hamburgesas congeladas,Congelados,7600,25,1,48
2697,6,Vino tinto,Bebidas,10800,25,1,48
2698,6,Hamburgesas congeladas,Congelados,7600,25,1,48
2699,3,Pan frances,Panaderia,6500,25,1,48
2700,4,Zanahorias,Frutas y Verduras,2600,25,1,48
2701,6,Pollo,Carniceria,14800,25,1,48
2702,4,Pizza congelada,Congelados,12400,25,1,48
2703,2,Manzanas,Frutas y Verduras,5200,25,1,48
2704,4,Zanahorias,Frutas y Verduras,2600,26,2,48
2705,6,Arroz,Conservas,3400,26,2,48
2706,5,Arroz,Conservas,3400,26,2,48
2707,3,Hamburgesas congeladas,Congelados,7600,26,2,48
2708,2,Lechugas,Frutas y Verduras,3400,26,2,48
2709,6,Vino tinto,Bebidas,10800,26,2,48
2710,5,Jugos de frutas,Bebidas,7600,26,2,48
2711,3,Manteca,Lacteos,4500,26,2,48
2712,1,Manies,Galletitas y Snacks,4400,26,2,48
2713,5,Costilla de cerdo,Carniceria,11400,27,3,48
2714,2,Bananas,Frutas y Verduras,5800,27,3,48
2715,6,Manies,Galletitas y Snacks,4400,27,3,48
2716,2,Vino tinto,Bebidas,10800,27,3,48
2717,1,Cebolla,Frutas y Verduras,3400,27,3,48
2718,2,Queso rallado,Lacteos,15400,28,4,48
2719,4,Pan frances,Panaderia,6500,28,4,48
2720,3,Manies,Galletitas y Snacks,4400,28,4,48
2721,4,Leche,Lacteos,9800,28,4,48
2722,6,Manteca,Lacteos,4500,28,4,48
2723,6,Chorizo,Carniceria,9000,28,4,48
2724,3,Manies,Galletitas y Snacks,4400,28,4,48
2725,2,Arroz,Conservas,3400,28,4,48
2726,5,Galletitas de chocolate,Galletitas y Snacks,5000,28,4,48
2727,5,Facturas,Panaderia,9900,29,5,48
2728,6,Vino tinto,Bebidas,10800,29,5,48
2729,4,Galletitas de chocolate,Galletitas y Snacks,5000,29,5,48
2730,4,Hamburgesas congeladas,Congelados,7600,29,5,48
2731,4,Lentejas,Conservas,2600,29,5,48
2732,4,Empanadas,Congelados,10800,29,5,48
2733,2,Hamburgesas congeladas,Congelados,7600,29,5,48
2734,2,Queso cremoso,Lacteos,13800,29,5,48
2735,2,Manzanas,Frutas y Verduras,5200,29,5,48
2736,5,Jugos de frutas,Bebidas,7600,30,6,48
2737,4,Bananas,Frutas y Verduras,5800,30,6,48
2738,6,Chorizo,Carniceria,9000,30,6,48
2739,3,Papas chips,Galletitas y Snacks,6800,30,6,48
2740,2,Empanadas,Congelados,10800,30,6,48
2741,1,Leche,Lacteos,9800,30,6,48
2742,3,Lentejas,Conservas,2600,30,6,48
2743,2,Lechugas,Frutas y Verduras,3400,1,7,48
2744,4,Agua mineral,Bebidas,5000,1,7,48
2745,4,Hamburgesas congeladas,Congelados,7600,1,7,48
2746,3,Cerveza,Bebidas,9200,1,7,48
2747,4,Agua mineral,Bebidas,5000,1,7,48
2748,2,Manzanas,Frutas y Verduras,5200,1,7,48
2749,3,Costilla de cerdo,Carniceria,11400,1,7,48
2750,4,Cerveza,Bebidas,9200,1,7,48
2751,4,Papas chips,Galletitas y Snacks,6800,1,7,48
2752,2,Vino tinto,Bebidas,10800,1,7,48
2753,6,Tortas,Panaderia,12200,1,7,48
2754,3,Pan frances,Panaderia,6500,1,7,48
2755,4,Leche,Lacteos,9800,1,7,48
2756,2,Hamburgesas congeladas,Congelados,7600,1,7,48
2757,6,Pizza congelada,Congelados,12400,2,1,49
2758,1,Papas chips,Galletitas y Snacks,6800,2,1,49
2759,2,Leche,Lacteos,9800,2,1,49
2760,6,Agua mineral,Bebidas,5000,2,1,49
2761,2,Leche,Lacteos,9800,2,1,49
2762,3,Cerveza,Bebidas,9200,2,1,49
2763,5,Papas chips,Galletitas y Snacks,6800,2,1,49
2764,5,Lentejas,Conservas,2600,2,1,49
2765,2,Galletitas de agua,Galletitas y Snacks,4200,2,1,49
2766,6,Papas fritas,Congelados,6600,3,2,49
2767,4,Chorizo,Carniceria,9000,3,2,49
2768,3,Empanadas,Congelados,10800,3,2,49
2769,4,Pizza congelada,Congelados,12400,3,2,49
2770,3,Tortas,Panaderia,12200,3,2,49
2771,1,Chorizo,Carniceria,9000,3,2,49
2772,2,Bananas,Frutas y Verduras,5800,3,2,49
2773,4,Empanadas,Congelados,10800,4,3,49
2774,5,Facturas,Panaderia,9900,4,3,49
2775,3,Cerveza,Bebidas,9200,4,3,49
2776,2,Milanesa,Carniceria,13000,4,3,49
2777,4,Queso rallado,Lacteos,15400,4,3,49
2778,2,Papas fritas,Congelados,6600,4,3,49
2779,5,Pollo,Carniceria,14800,4,3,49
2780,6,Pollo,Carniceria,14800,4,3,49
2781,5,Yogur,Lacteos,4200,5,4,49
2782,3,Yogur,Lacteos,4200,5,4,49
2783,3,Facturas,Panaderia,9900,5,4,49
2784,1,Jugos de frutas,Bebidas,7600,5,4,49
2785,3,Queso rallado,Lacteos,15400,5,4,49
2786,1,Pizza congelada,Congelados,12400,5,4,49
2787,6,Asado,Carniceria,22800,5,4,49
2788,4,Empanadas,Congelados,10800,5,4,49
2789,2,Medialunas,Panaderia,2800,6,5,49
2790,5,Medialunas,Panaderia,2800,6,5,49
2791,5,Salchicha,Carniceria,9000,6,5,49
2792,1,Costilla de cerdo,Carniceria,11400,6,5,49
2793,5,Pan frances,Panaderia,6500,6,5,49
2794,2,Queso cremoso,Lacteos,13800,6,5,49
2795,4,Pan integral,Panaderia,10000,7,6,49
2796,4,Empanadas,Congelados,10800,7,6,49
2797,3,Tomates,Frutas y Verduras,5200,7,6,49
2798,4,Queso rallado,Lacteos,15400,7,6,49
2799,4,Papas chips,Galletitas y Snacks,6800,7,6,49
2800,4,Papas fritas,Congelados,6600,7,6,49
2801,4,Pan frances,Panaderia,6500,7,6,49
2802,4,Jugos de frutas,Bebidas,7600,8,7,49
2803,2,Salchicha,Carniceria,9000,8,7,49
2804,3,Cebolla,Frutas y Verduras,3400,8,7,49
2805,1,Queso cremoso,Lacteos,13800,8,7,49
2806,1,Medialunas,Panaderia,2800,8,7,49
2807,2,Atun enlatado,Conservas,5000,8,7,49
2808,4,Pollo,Carniceria,14800,8,7,49
2809,1,Yogur,Lacteos,4200,8,7,49
2810,3,Pan integral,Panaderia,10000,8,7,49
2811,2,Medialunas,Panaderia,2800,8,7,49
2812,1,Leche,Lacteos,9800,9,1,50
2813,1,Costilla de cerdo,Carniceria,11400,9,1,50
2814,4,Garbanzos,Conservas,2900,9,1,50
2815,3,Leche,Lacteos,9800,9,1,50
2816,2,Zanahorias,Frutas y Verduras,2600,9,1,50
2817,4,Lentejas,Conservas,2600,9,1,50
2818,4,Agua mineral,Bebidas,5000,9,1,50
2819,1,Zanahorias,Frutas y Verduras,2600,9,1,50
2820,3,Jugos de frutas,Bebidas,7600,9,1,50
2821,1,Lentejas,Conservas,2600,9,1,50
2822,2,Pollo,Carniceria,14800,9,1,50
2823,6,Yogur,Lacteos,4200,9,1,50
2824,1,Hamburgesas congeladas,Congelados,7600,9,1,50
2825,5,Leche,Lacteos,9800,10,2,50
2826,4,Zanahorias,Frutas y Verduras,2600,10,2,50
2827,4,Queso rallado,Lacteos,15400,10,2,50
2828,2,Salchicha,Carniceria,9000,10,2,50
2829,6,Asado,Carniceria,22800,10,2,50
2830,2,Papas chips,Galletitas y Snacks,6800,10,2,50
2831,6,Asado,Carniceria,22800,11,3,50
2832,6,Atun enlatado,Conservas,5000,11,3,50
2833,6,Cerveza,Bebidas,9200,11,3,50
2834,5,Pan integral,Panaderia,10000,11,3,50
2835,2,Medialunas,Panaderia,2800,11,3,50
2836,4,Galletitas de chocolate,Galletitas y Snacks,5000,11,3,50
2837,5,Facturas,Panaderia,9900,12,4,50
2838,2,Queso cremoso,Lacteos,13800,12,4,50
2839,6,Salchicha,Carniceria,9000,12,4,50
2840,5,Pan frances,Panaderia,6500,12,4,50
2841,2,Asado,Carniceria,22800,12,4,50
2842,2,Jugos de frutas,Bebidas,7600,12,4,50
2843,5,Cerveza,Bebidas,9200,13,5,50
2844,3,Pollo,Carniceria,14800,13,5,50
2845,6,Agua mineral,Bebidas,5000,13,5,50
2846,5,Pizza congelada,Congelados,12400,13,5,50
2847,1,Cebolla,Frutas y Verduras,3400,13,5,50
2848,1,Milanesa,Carniceria,13000,13,5,50
2849,5,Galletitas de chocolate,Galletitas y Snacks,5000,13,5,50
2850,6,Atun enlatado,Conservas,5000,13,5,50
2851,2,Arroz,Conservas,3400,13,5,50
2852,3,Medialunas,Panaderia,2800,14,6,50
2853,2,Papas fritas,Congelados,6600,14,6,50
2854,4,Queso rallado,Lacteos,15400,14,6,50
2855,5,Manzanas,Frutas y Verduras,5200,14,6,50
2856,1,Tomates,Frutas y Verduras,5200,14,6,50
2857,4,Pan integral,Panaderia,10000,15,7,50
2858,1,Arroz,Conservas,3400,15,7,50
2859,6,Agua mineral,Bebidas,5000,15,7,50
2860,3,Jugos de frutas,Bebidas,7600,15,7,50
2861,1,Garbanzos,Conservas,2900,15,7,50
2862,1,Lentejas,Conservas,2600,15,7,50
2863,5,Queso cremoso,Lacteos,13800,15,7,50
2864,5,Tomates,Frutas y Verduras,5200,16,1,51
2865,3,Facturas,Panaderia,9900,16,1,51
2866,4,Empanadas,Congelados,10800,16,1,51
2867,6,Pizza congelada,Congelados,12400,16,1,51
2868,5,Pizza congelada,Congelados,12400,16,1,51
2869,1,Pan frances,Panaderia,6500,16,1,51
2870,4,Chorizo,Carniceria,9000,16,1,51
2871,6,Bananas,Frutas y Verduras,5800,16,1,51
2872,4,Tortas,Panaderia,12200,16,1,51
2873,3,Medialunas,Panaderia,2800,16,1,51
2874,6,Pan integral,Panaderia,10000,16,1,51
2875,5,Jugos de frutas,Bebidas,7600,16,1,51
2876,3,Manies,Galletitas y Snacks,4400,16,1,51
2877,2,Chorizo,Carniceria,9000,17,2,51
2878,4,Asado,Carniceria,22800,17,2,51
2879,4,Pollo,Carniceria,14800,17,2,51
2880,1,Medialunas,Panaderia,2800,17,2,51
2881,2,Lentejas,Conservas,2600,17,2,51
2882,1,Bananas,Frutas y Verduras,5800,18,3,51
2883,3,Jugos de frutas,Bebidas,7600,18,3,51
2884,5,Arroz,Conservas,3400,18,3,51
2885,6,Yogur,Lacteos,4200,18,3,51
2886,3,Chorizo,Carniceria,9000,18,3,51
2887,4,Papas fritas,Congelados,6600,18,3,51
2888,6,Salchicha,Carniceria,9000,18,3,51
2889,2,Manteca,Lacteos,4500,18,3,51
2890,6,Yogur,Lacteos,4200,18,3,51
2891,4,Salchicha,Carniceria,9000,19,4,51
2892,4,Zanahorias,Frutas y Verduras,2600,19,4,51
2893,3,Pan frances,Panaderia,6500,19,4,51
2894,6,Queso cremoso,Lacteos,13800,19,4,51
2895,1,Pan frances,Panaderia,6500,19,4,51
2896,2,Tortas,Panaderia,12200,19,4,51
2897,4,Atun enlatado,Conservas,5000,19,4,51
2898,1,Manies,Galletitas y Snacks,4400,19,4,51
2899,3,Facturas,Panaderia,9900,19,4,51
2900,4,Cebolla,Frutas y Verduras,3400,19,4,51
2901,1,Manzanas,Frutas y Verduras,5200,19,4,51
2902,6,Cerveza,Bebidas,9200,19,4,51
2903,5,Cerveza,Bebidas,9200,19,4,51
2904,1,Jugos de frutas,Bebidas,7600,19,4,51
2905,5,Leche,Lacteos,9800,20,5,51
2906,3,Asado,Carniceria,22800,20,5,51
2907,5,Agua mineral,Bebidas,5000,20,5,51
2908,5,Pizza congelada,Congelados,12400,20,5,51
2909,5,Asado,Carniceria,22800,20,5,51
2910,6,Atun enlatado,Conservas,5000,20,5,51
2911,6,Zanahorias,Frutas y Verduras,2600,21,6,51
2912,1,Pan integral,Panaderia,10000,21,6,51
2913,5,Costilla de cerdo,Carniceria,11400,21,6,51
2914,3,Garbanzos,Conservas,2900,21,6,51
2915,4,Manteca,Lacteos,4500,21,6,51
2916,4,Salchicha,Carniceria,9000,21,6,51
2917,1,Medialunas,Panaderia,2800,21,6,51
2918,4,Atun enlatado,Conservas,5000,21,6,51
2919,6,Leche,Lacteos,9800,21,6,51
2920,1,Empanadas,Congelados,10800,21,6,51
2921,5,Cerveza,Bebidas,9200,21,6,51
2922,5,Cebolla,Frutas y Verduras,3400,21,6,51
2923,1,Costilla de cerdo,Carniceria,11400,22,7,51
2924,2,Cerveza,Bebidas,9200,22,7,51
2925,5,Yogur,Lacteos,4200,22,7,51
2926,3,Vino tinto,Bebidas,10800,22,7,51
2927,1,Medialunas,Panaderia,2800,22,7,51
2928,3,Manteca,Lacteos,4500,22,7,51
2929,1,Manteca,Lacteos,4500,22,7,51
2930,2,Manzanas,Frutas y Verduras,5200,23,1,52
2931,4,Vino tinto,Bebidas,10800,23,1,52
2932,5,Arroz,Conservas,3400,23,1,52
2933,4,Facturas,Panaderia,9900,23,1,52
2934,5,Tortas,Panaderia,12200,23,1,52
2935,6,Pan integral,Panaderia,10000,23,1,52
2936,3,Pizza congelada,Congelados,12400,23,1,52
2937,4,Arroz,Conservas,3400,24,2,52
2938,2,Queso rallado,Lacteos,15400,24,2,52
2939,3,Facturas,Panaderia,9900,24,2,52
2940,2,Atun enlatado,Conservas,5000,24,2,52
2941,1,Asado,Carniceria,22800,24,2,52
2942,5,Salchicha,Carniceria,9000,24,2,52
2943,4,Papas fritas,Congelados,6600,24,2,52
2944,6,Manteca,Lacteos,4500,24,2,52
2945,5,Queso cremoso,Lacteos,13800,24,2,52
2946,5,Pan integral,Panaderia,10000,24,2,52
2947,2,Atun enlatado,Conservas,5000,24,2,52
2948,5,Hamburgesas congeladas,Congelados,7600,24,2,52
2949,4,Costilla de cerdo,Carniceria,11400,24,2,52
2950,3,Chorizo,Carniceria,9000,24,2,52
2951,1,Empanadas,Congelados,10800,24,2,52
2952,5,Tortas,Panaderia,12200,25,3,52
2953,5,Pan frances,Panaderia,6500,25,3,52
2954,6,Zanahorias,Frutas y Verduras,2600,25,3,52
2955,3,Arroz,Conservas,3400,25,3,52
2956,6,Atun enlatado,Conservas,5000,25,3,52
2957,2,Milanesa,Carniceria,13000,25,3,52
2958,6,Queso cremoso,Lacteos,13800,25,3,52
2959,4,Vino tinto,Bebidas,10800,25,3,52
2960,5,Atun enlatado,Conservas,5000,25,3,52
2961,6,Agua mineral,Bebidas,5000,25,3,52
2962,6,Costilla de cerdo,Carniceria,11400,25,3,52
2963,1,Manies,Galletitas y Snacks,4400,26,4,52
2964,4,Milanesa,Carniceria,13000,26,4,52
2965,2,Salchicha,Carniceria,9000,26,4,52
2966,3,Jugos de frutas,Bebidas,7600,26,4,52
2967,3,Leche,Lacteos,9800,26,4,52
2968,4,Pollo,Carniceria,14800,26,4,52
2969,6,Jugos de frutas,Bebidas,7600,26,4,52
2970,1,Yogur,Lacteos,4200,27,5,52
2971,4,Vino tinto,Bebidas,10800,27,5,52
2972,5,Chorizo,Carniceria,9000,28,6,52
2973,6,Arroz,Conservas,3400,28,6,52
2974,3,Cebolla,Frutas y Verduras,3400,28,6,52
2975,5,Pollo,Carniceria,14800,28,6,52
2976,4,Asado,Carniceria,22800,28,6,52
2977,2,Milanesa,Carniceria,13000,28,6,52
2978,2,Galletitas de agua,Galletitas y Snacks,4200,28,6,52
2979,1,Lentejas,Conservas,2600,28,6,52
2980,4,Hamburgesas congeladas,Congelados,7600,28,6,52
2981,1,Vino tinto,Bebidas,10800,28,6,52
2982,2,Agua mineral,Bebidas,5000,28,6,52
2983,3,Asado,Carniceria,22800,29,7,52
2984,6,Pan frances,Panaderia,6500,29,7,52
2985,2,Tortas,Panaderia,12200,29,7,52
2986,1,Galletitas de agua,Galletitas y Snacks,4200,29,7,52
2987,4,Papas chips,Galletitas y Snacks,6800,29,7,52
2988,5,Galletitas de agua,Galletitas y Snacks,4200,29,7,52
2989,1,Manteca,Lacteos,4500,29,7,52
2990,4,Milanesa,Carniceria,13000,29,7,52
2991,5,Pan frances,Panaderia,6500,29,7,52
2992,4,Manies,Galletitas y Snacks,4400,29,7,52
2993,5,Pizza congelada,Congelados,12400,30,1,1
2994,5,Costilla de cerdo,Carniceria,11400,30,1,1
2995,6,Pan frances,Panaderia,6500,30,1,1
2996,3,Galletitas de agua,Galletitas y Snacks,4200,30,1,1
2997,3,Salchicha,Carniceria,9000,30,1,1
2998,2,Cebolla,Frutas y Verduras,3400,30,1,1
2999,3,Manzanas,Frutas y Verduras,5200,30,1,1
